id	total	white	black	Asian	other
8131003	964	724	180	20	0
8131004	612	326	186	91	0
8131005	1246	986	86	41	85
8132001	763	578	166	11	0
8132002	631	499	75	30	0
8132003	1102	696	197	110	29
8132004	867	794	23	50	0
8132005	929	717	46	62	0
8133011	1549	341	74	41	1067
8133012	681	252	51	0	378
8133013	1306	286	0	52	892
8133021	2071	616	66	0	1358
8133022	1601	368	135	0	1048
8134001	1739	609	332	0	776
8134002	1053	384	83	0	558
8134003	1052	372	0	0	609
8134004	1874	809	84	0	981
8134005	1472	511	0	0	894
8134006	857	106	27	0	724
8135001	1529	274	137	0	1118
8135002	1733	459	150	0	936
8135003	667	166	81	53	367
8135004	2238	677	0	13	1478
8135005	2054	538	0	0	1484
8136001	966	268	64	24	591
8136002	2062	352	19	0	1671
8136003	2180	480	5	0	1552
8137011	2481	714	180	0	1503
8137012	1444	290	258	8	834
8137021	758	206	36	0	444
8137022	259	71	0	0	188
8137023	1081	163	187	0	731
8137024	1231	432	0	13	786
8138011	851	117	0	0	660
8138012	1086	386	0	0	676
8138013	969	270	0	0	699
8138021	1139	306	0	0	833
8138022	1368	681	83	0	604
8138023	1423	359	67	0	958
8138024	1144	191	0	0	910
8139001	1961	560	64	0	1291
8139002	1110	588	10	0	512
8139003	1025	289	152	0	540
8139004	1221	179	0	0	1042
8139005	1396	316	124	0	934
8140001	1279	320	89	0	870
8140002	1419	478	29	0	840
8140003	858	257	19	0	582
8140004	1135	737	0	0	398
8141001	2025	326	7	87	1578
8141002	1704	289	0	0	1415
8141003	883	347	91	0	417
8142001	1654	570	0	0	1084
8142002	594	88	34	0	458
8142003	939	442	0	0	354
8142004	948	188	68	0	667
8142005	1295	58	0	0	1211
8142006	1126	343	85	0	387
8143001	2421	874	8	0	1539
8143002	2599	865	20	11	1620
8144001	1132	364	0	16	752
8144002	1613	399	0	0	1038
8144003	889	696	101	0	74
8144004	1335	552	0	0	691
8144005	1374	706	0	0	668
8144006	915	179	0	0	736
8145001	1837	1091	56	0	690
8145002	1004	343	0	0	661
8145003	1989	778	0	0	1111
8146001	1496	888	126	0	482
8146002	1313	531	0	0	743
8146003	1049	491	9	0	509
8146004	1103	665	177	82	159
8146005	792	590	0	40	162
8147001	916	395	33	37	406
8147002	1150	786	54	8	302
8147003	1153	1136	8	9	0
8147004	1251	412	45	0	715
8147005	1255	539	124	96	460
8148001	1411	977	181	109	134
8148002	1643	611	240	65	688
8148003	1519	905	0	12	424
8148004	854	740	5	13	96
8148005	996	491	10	0	341
8149001	628	273	154	0	201
8149002	1439	869	149	66	355
8149003	2305	922	532	0	686
8149004	1268	699	227	0	323
8150001	443	81	12	0	323
8150002	1373	618	41	8	696
8150003	2148	970	254	85	642
8151001	1131	751	150	0	230
8151002	1219	502	49	22	639
8151003	1998	794	216	57	869
8152001	1334	800	124	0	392
8152002	1371	535	0	26	810
8152003	934	718	48	0	168
8152004	1327	708	0	0	600
8152005	1292	792	46	0	441
8153001	1530	652	0	0	823
8153002	673	612	0	0	61
8153003	929	861	0	9	59
8153004	977	542	14	28	375
8154001	1127	844	0	15	268
8154002	813	574	13	68	121
8154003	1947	1666	94	0	114
8154004	1626	1039	29	168	390
8155001	1438	872	0	0	566
8155002	845	728	0	0	87
8155003	998	459	0	0	532
8155004	1103	756	0	0	328
8155005	2020	954	0	74	964
8155006	1140	786	0	0	354
8155007	750	537	0	0	173
8156001	1014	915	99	0	0
8156002	1113	1084	0	14	15
8156003	1063	831	124	23	0
8156004	936	846	0	7	42
8156005	950	898	0	35	0
8157011	1162	1047	0	64	9
8157012	950	822	0	0	0
8157013	911	788	0	102	21
8157014	1097	889	33	0	157
8157021	589	515	0	74	0
8157022	1095	993	0	21	81
8157023	1342	1283	0	25	34
8157024	669	563	0	11	20
8157025	1110	1048	0	0	62
8158001	1480	1419	43	15	3
8159001	1191	506	636	7	13
8159002	1828	1250	464	22	28
8159003	1568	521	724	249	0
8160001	1043	540	477	11	0
8160002	1015	644	262	59	42
8160003	1124	906	184	34	0
8161001	694	346	285	63	0
8161002	1657	1076	358	0	150
8161003	1003	372	330	55	164
8161004	792	530	209	29	0
8161005	1279	454	638	152	35
8161006	1051	532	388	34	7
8162001	2039	977	744	0	299
8162002	640	593	0	0	47
8162003	1319	1203	0	0	87
8163001	703	318	32	22	273
8163002	1931	1352	0	49	530
8163003	1111	545	22	0	544
8163004	966	492	40	52	382
8164011	1465	627	0	20	818
8164012	1362	765	0	0	597
8164013	1654	1048	7	50	543
8164014	960	386	0	0	564
8164021	1246	1197	36	0	0
8164022	1127	267	99	0	760
8164023	978	294	2	0	682
8164024	785	431	24	0	330
8165001	1682	781	1	0	900
8165002	2089	958	21	1	947
8165003	830	759	13	9	49
8166001	1611	844	0	0	697
8166002	1260	657	46	74	313
8166003	1652	836	0	0	816
8167001	817	353	12	0	355
8167002	2014	1286	52	38	512
8168001	1769	1163	163	16	427
8168002	1339	335	727	29	196
8168003	1315	526	340	65	384
8168004	916	463	118	77	258
8169001	1044	142	553	0	349
8169002	1554	374	1095	0	65
8169003	1449	133	853	62	345
8169004	1992	416	1146	0	327
8170001	525	27	394	0	104
8170002	985	152	489	0	344
8170003	895	42	656	0	197
8170004	1561	124	1326	0	77
8170005	962	30	839	0	58
8171011	1217	90	934	0	193
8171012	894	52	816	0	0
8171013	1580	50	1275	0	235
8171014	1066	219	824	0	13
8171021	1546	33	1460	0	53
8171022	829	0	804	0	0
8171023	971	34	937	0	0
8172001	1609	88	1322	0	188
8172002	1242	23	1219	0	0
8172003	918	10	803	0	105
8172004	537	0	537	0	0
8173001	2589	211	2155	28	170
8174001	738	407	331	0	0
8174002	1442	689	196	0	557
8174003	2021	546	592	0	830
8175001	774	15	684	0	75
8175002	901	79	532	0	215
8175003	1276	56	1039	0	181
8175004	1028	0	807	0	209
8176001	1432	0	1410	0	0
8176002	1142	31	1007	0	104
8176003	1366	219	1053	37	29
8177001	1189	49	1041	0	87
8177002	1176	7	1161	0	0
8177003	1799	144	1632	0	23
8177004	1055	23	963	0	69
8179001	1227	43	1184	0	0
8179002	1600	655	798	0	147
8179003	1164	329	701	0	134
8179004	864	23	733	44	42
8179005	1041	91	912	0	25
8180001	1691	115	1477	0	26
8180002	1486	853	214	16	371
8180003	1020	789	71	72	77
8181001	995	740	0	68	176
8181002	1183	999	102	7	65
8182001	1021	556	363	0	95
8182002	658	330	219	13	96
8182003	937	797	71	11	29
8182004	1948	1036	435	86	364
8183001	1446	499	349	102	380
8183002	2098	1073	811	4	189
8183003	1884	101	1207	0	576
8183004	771	369	331	49	22
8184011	687	166	236	76	162
8184012	697	250	274	60	113
8184013	851	401	217	143	63
8184014	1331	445	744	19	123
8184021	931	506	378	47	0
8184022	768	713	35	20	0
8184023	1301	840	29	174	199
8185001	1258	1059	144	24	4
8185002	1459	1173	95	130	49
8185003	1758	1418	123	30	185
8185004	958	870	33	55	0
8186001	1510	1207	282	21	0
8186002	2354	2258	1	95	0
8186003	947	754	180	13	0
8187001	837	794	0	0	14
8187002	649	532	73	0	14
8187003	1087	1021	0	0	66
8187004	914	841	1	0	72
8188001	941	941	0	0	0
8188002	848	782	4	62	0
8188003	776	776	0	0	0
8188004	896	896	0	0	0
8188005	986	921	50	15	0
8188006	1178	1070	108	0	0
8189001	1405	1242	163	0	0
8189002	1850	1714	73	38	16
8189003	1185	1118	26	0	41
8190001	777	727	0	20	0
8190002	1553	1475	69	0	0
8190003	1291	1166	10	18	77
8190004	1039	1027	12	0	0
8191001	1019	835	105	49	12
8191002	1147	898	0	20	229
8191003	863	827	36	0	0
8191004	1410	983	8	101	297
8192001	948	910	0	0	38
8192002	1402	1217	0	67	35
8192003	2154	1557	212	116	175
8192004	1575	1429	146	0	0
8193001	679	613	0	0	16
8193002	1217	1167	24	0	3
8193003	863	805	0	0	11
8194001	1646	1519	0	127	0
8194002	1241	668	45	0	506
8194003	863	850	0	0	0
8194004	899	669	0	115	73
8194005	775	685	38	0	52
8195001	545	515	0	30	0
8195002	605	547	0	0	4
8195003	1027	931	65	0	0
8195004	1002	458	476	17	37
8196001	861	846	15	0	0
8196002	1115	1085	0	0	0
8196003	1214	1126	26	34	0
8196004	968	856	10	4	67
8197001	1207	1207	0	0	0
8197002	2065	1953	40	19	0
8197003	1580	1568	0	12	0
8197004	1071	1031	0	0	0
8198011	857	844	0	0	13
8198012	911	911	0	0	0
8198013	1507	1496	11	0	0
8198014	616	589	0	0	27
8198015	1337	1326	0	11	0
8198021	1279	1254	0	21	0
8198022	1470	1391	0	16	29
8199001	1091	1011	15	25	0
8199002	1100	1072	9	0	0
8199003	1091	1091	0	0	0
8200001	979	783	0	180	0
8200002	955	841	0	41	0
8201011	755	755	0	0	0
8201012	1113	1102	0	11	0
8201013	1080	955	7	112	0
8201014	533	460	43	30	0
8201015	1053	1037	16	0	0
8201016	1257	1180	45	0	15
8201017	1169	1074	53	24	12
8201031	921	824	0	9	88
8201032	789	559	6	165	59
8201033	1186	1101	76	0	0
8201034	1065	1016	30	7	12
8201041	1240	1105	58	0	64
8201042	1003	925	0	18	60
8201043	791	786	0	0	0
8201044	711	620	26	0	65
8202011	1485	1458	27	0	0
8202012	1967	1687	67	200	0
8202013	1085	939	72	74	0
8202014	3105	2814	0	122	51
8202021	2796	2457	0	4	277
8202022	760	684	6	0	0
8202023	643	643	0	0	0
8203001	1728	1034	0	392	172
8203002	1131	921	107	0	103
8203003	1013	849	0	17	147
8203004	1119	931	16	0	161
8204001	1173	724	277	0	172
8204002	2147	1764	2	0	323
8204003	2626	1280	472	0	692
8205011	703	601	0	2	96
8205012	1428	1242	0	0	146
8205013	1375	1268	0	107	0
8205014	1275	1256	19	0	0
8205015	1637	1579	0	0	0
8205021	1543	1228	162	99	0
8205022	967	941	26	0	0
8205023	1560	1508	38	14	0
8205024	816	735	72	0	0
8206031	1018	840	78	0	17
8206032	2165	1762	26	0	354
8206033	2181	1885	0	51	219
8206041	3162	2607	234	0	191
8206042	581	581	0	0	0
8206051	988	189	620	0	179
8206052	1468	1097	119	208	0
8206053	1782	64	1673	0	0
8206061	1473	1396	73	0	4
8206062	2051	1455	67	56	470
8207001	1992	1137	138	0	585
8207002	964	792	0	0	155
8207003	1913	1677	50	0	134
8207004	1818	1537	3	0	259
8208001	1603	906	0	53	624
8208002	1371	1063	0	0	308
8208003	727	646	0	6	60
8209011	2135	1917	20	0	154
8209012	1077	868	13	182	0
8209013	1171	962	0	0	186
8209014	1147	869	0	0	278
8209021	712	653	0	0	33
8209022	1376	976	14	126	220
8209023	1273	697	7	153	373
8209024	1511	1171	14	0	326
8210011	1476	1185	0	18	273
8210012	1339	1321	18	0	0
8210013	1394	1187	10	11	141
8210014	1296	1274	10	0	0
8210021	723	614	6	0	43
8210022	1032	1032	0	0	0
8210023	765	765	0	0	0
8210024	1349	1090	15	173	61
8210025	1463	1240	0	0	223
8211011	1298	1154	2	0	142
8211012	642	570	0	16	0
8211013	1298	1168	38	59	23
8211014	1420	1318	0	44	27
8211021	891	854	0	0	33
8211022	1576	1209	12	49	284
8211023	1121	704	0	0	417
8211024	446	446	0	0	0
8212001	768	198	388	0	182
8212002	1385	724	285	0	323
8212003	2090	687	1153	0	250
8212004	1408	253	881	0	175
8213001	1551	811	373	0	217
8213002	1854	1011	686	39	100
8213003	983	324	559	0	100
8213004	1242	981	40	0	208
8214011	1136	521	483	0	0
8214012	723	0	723	0	0
8214013	1007	36	937	0	0
8214014	702	104	598	0	0
8214021	1224	51	1166	0	7
8214022	1425	53	1372	0	0
8214023	961	167	794	0	0
8215001	2356	77	2264	0	10
8216001	700	279	366	23	32
8216002	1015	459	512	0	44
8216003	1057	432	488	0	117
8216004	1306	746	363	0	179
8216005	414	246	168	0	0
8217001	671	514	157	0	0
8217002	1492	1251	113	43	66
8217003	882	856	26	0	0
8217004	887	873	0	10	0
8217005	749	683	40	26	0
8218001	958	605	301	0	52
8218002	579	437	40	0	35
8218003	612	583	0	0	0
8218004	932	606	303	0	0
8218005	1295	1234	0	8	28
8218006	1095	771	324	0	0
8219001	1200	593	548	0	47
8219002	1208	1173	11	0	0
8219003	1059	907	152	0	0
8219004	755	544	97	114	0
8219005	966	966	0	0	0
8220001	954	938	0	0	16
8220002	435	435	0	0	0
8220003	1204	1191	0	0	0
8220004	790	762	0	0	28
8220005	954	920	0	0	34
8221011	1329	1121	0	41	167
8221012	1428	1387	0	0	28
8221013	935	849	71	15	0
8221014	824	791	0	0	33
8221021	970	723	192	38	16
8221022	1356	1181	98	0	77
8221023	1378	1114	12	1	238
8221024	636	539	84	13	0
8222001	1965	1867	0	10	54
8222002	871	852	0	0	10
8222003	776	708	0	17	51
8223011	1384	1233	0	10	97
8223012	601	546	0	55	0
8223013	611	565	17	0	19
8223014	1074	1040	0	0	34
8223021	1157	911	193	10	0
8223022	841	641	0	0	200
8223023	972	890	82	0	0
8223024	1181	896	27	0	111
8224001	1178	1093	85	0	0
8224002	2554	2461	0	0	93
8224003	1733	1707	26	0	0
8224004	649	649	0	0	0
8225001	707	674	0	0	33
8225002	808	760	17	0	31
8225003	1400	987	93	25	295
8225004	1669	1338	130	56	40
8226011	1620	1476	0	0	144
8226012	1772	1636	0	20	74
8226013	897	850	13	9	0
8226021	1424	1401	0	1	12
8226022	2727	2643	75	0	0
8226023	2240	2118	37	0	51
8227011	1383	1143	164	16	30
8227012	1101	992	10	0	81
8227013	687	687	0	0	0
8227014	1379	1287	34	32	0
8227021	2026	1790	181	0	41
8227022	664	473	0	0	191
8227023	727	593	0	62	0
8228011	2343	2243	46	30	24
8228012	1459	1319	41	0	99
8228021	1752	1595	62	31	64
8228022	930	908	7	6	0
8228023	956	867	89	0	0
8229001	1967	1916	3	14	34
8230011	1795	1483	294	0	10
8230012	1100	740	141	0	219
8230013	858	736	0	0	0
8230014	891	837	38	0	16
8230015	1769	1540	48	147	34
8230021	1145	1081	11	0	26
8230022	1047	1047	0	0	0
8230023	2215	1785	292	54	0
8230024	1973	1641	51	0	220
8231011	925	921	0	0	0
8231012	852	799	0	17	9
8231013	593	527	0	0	66
8231014	858	749	12	97	0
8231015	1089	983	0	0	50
8231021	1730	1707	6	0	8
8231022	2093	2093	0	0	0
8232001	2526	2145	109	66	54
8232002	2900	2467	99	285	37
8233021	1967	1167	358	93	329
8233022	2046	1477	546	0	23
8233023	1791	792	942	36	0
8233031	636	555	0	0	81
8233032	1047	894	65	0	88
8233033	904	477	257	55	115
8233034	720	720	0	0	0
8233035	1091	988	0	33	52
8233041	997	964	23	10	0
8233042	900	734	111	0	26
8233043	619	462	118	15	16
8233044	1152	702	147	0	250
8233045	816	712	85	19	0
8233046	1351	990	84	0	268
8234001	1353	694	126	0	429
8234002	1495	571	409	0	495
8234003	638	527	32	0	79
8234004	1333	604	251	0	379
8235001	1575	1314	133	0	11
8235002	1595	1360	216	0	19
8235003	1013	882	58	3	70
8235004	638	404	200	0	0
8236021	1531	1347	8	0	151
8236022	1585	1397	71	16	101
8236023	1678	1645	33	0	0
8236024	1241	1241	0	0	0
8236031	1502	429	462	0	611
8236032	681	0	681	0	0
8236041	694	694	0	0	0
8236042	875	865	0	10	0
8236043	2166	1921	87	98	37
8236051	1997	1832	46	37	0
8236052	1469	1437	0	0	32
8236053	1009	947	0	25	0
8237021	1409	884	432	34	21
8237022	2248	1702	237	189	77
8237023	2228	2187	9	32	0
8237024	888	872	16	0	0
8237031	1644	759	0	624	0
8237032	1221	1082	4	102	11
8237033	2508	2361	0	52	95
8237034	2151	1747	23	57	290
8237041	1109	903	0	12	0
8237042	1809	1758	42	9	0
8237043	1130	947	10	0	89
8237051	1628	1519	35	0	74
8237052	978	780	22	0	119
8237053	810	799	11	0	0
8237054	1392	1223	34	124	11
8238011	2478	2158	8	278	12
8238012	1943	1943	0	0	0
8238013	1052	1052	0	0	0
8238031	2287	2159	49	76	3
8238032	1226	1160	0	40	26
8238033	2128	2103	0	25	0
8238034	1032	1006	0	0	26
8238051	1081	1054	0	27	0
8238052	685	505	19	146	15
8238053	1189	1124	32	15	18
8238061	952	852	0	0	100
8238062	641	641	0	0	0
8238063	991	776	179	0	0
8238064	983	979	2	0	0
8239011	2269	2029	51	95	40
8239012	1365	1178	63	117	0
8239031	1445	1286	84	58	4
8239032	776	698	0	78	0
8239033	1082	1023	0	14	32
8239034	1331	1325	0	0	0
8239041	754	754	0	0	0
8239042	1033	1003	2	28	0
8239043	524	485	0	30	0
8239044	1768	1683	0	85	0
8240031	3323	3320	2	0	0
8240032	843	769	0	12	31
8240033	1483	1390	34	26	0
8240041	2506	2367	2	91	0
8240042	1482	1434	0	0	48
8240043	1262	1223	24	0	0
8240051	1505	1448	0	22	0
8240052	2240	2060	0	57	52
8240053	1913	1576	0	0	337
8240061	1656	1454	0	132	0
8240062	2455	2455	0	0	0
8241051	2457	2381	0	76	0
8241052	3325	2714	132	415	54
8241053	1109	1109	0	0	0
8241061	1846	1796	0	29	21
8241062	2772	2387	2	217	118
8241063	2464	2117	13	144	37
8241071	907	799	24	35	0
8241072	1233	1141	19	0	68
8241073	1960	1843	73	44	0
8241074	2618	2219	121	277	1
8241081	2436	2009	148	269	10
8241082	2379	2235	0	16	68
8241083	2776	2042	154	159	286
8241131	1015	868	36	0	78
8241132	1771	1675	0	62	0
8241133	3598	3289	0	184	43
8241141	3511	3290	113	98	10
8241142	1033	1033	0	0	0
8241151	1493	1422	57	7	7
8241152	1968	1571	0	117	247
8241161	1347	991	0	0	356
8241162	439	424	15	0	0
8241163	1757	1589	0	20	0
8241164	1231	1231	0	0	0
8241171	2351	2288	0	30	0
8241172	2957	2664	70	115	108
8241173	2218	2208	0	0	10
8241174	1807	1431	10	216	150
8241191	2827	2621	74	76	56
8241192	3066	2780	0	286	0
8241201	2471	2300	50	69	39
8241202	2143	1999	6	30	108
8241203	1587	1523	46	18	0
8241204	2065	1838	0	227	0
8241211	1558	1447	0	56	0
8241212	1744	1717	0	27	0
8241221	1576	1502	30	0	0
8241222	2639	2223	123	107	61
8241223	2019	1865	0	141	0
8241231	1307	1265	12	0	0
8241232	2226	1693	267	158	66
8241233	2570	2437	0	123	0
8241234	1061	924	137	0	0
8241235	1060	859	0	156	45
8243001	1499	108	1275	0	94
8243002	1891	188	1691	0	12
8243003	1744	12	1732	0	0
8244001	2242	1074	991	0	155
8245031	866	689	0	0	177
8245032	1538	1367	103	0	20
8245033	1121	969	9	14	18
8245034	1786	1551	0	168	67
8245035	1144	1132	0	0	0
8245051	2587	2291	237	0	0
8245052	1609	1538	0	0	71
8245053	2598	2451	15	50	67
8245061	1112	1029	45	0	20
8245062	864	809	0	55	0
8245063	1278	1230	3	10	0
8245064	1694	1550	0	144	0
8245065	2817	2526	0	74	35
8245071	1853	1488	23	42	254
8245072	2570	2133	0	12	81
8246011	1138	1089	17	16	0
8246012	913	829	61	0	23
8246013	815	749	6	20	7
8246014	1460	1392	46	11	0
8246021	1569	1280	124	27	69
8246022	1641	1641	0	0	0
8246023	1880	1479	192	0	156
8246024	419	401	0	0	0
8246025	1043	825	117	0	0
8247011	2276	1686	337	81	143
8247012	1090	837	7	0	171
8247013	479	324	89	0	0
8247021	922	684	202	7	7
8247022	1714	1088	386	0	217
8247023	3090	2786	0	104	86
8248001	2958	1307	1019	0	589
8248002	1626	1047	78	0	501
8248003	1585	466	598	0	521
8248004	1101	717	297	0	87
8249001	1095	267	729	12	63
8249002	2086	517	1239	0	296
8250001	1805	1644	39	0	55
8250002	1247	904	229	64	50
8250003	1858	1679	12	167	0
8252001	740	731	0	0	0
8252002	1192	940	56	117	68
8253021	1727	1435	0	41	251
8253022	1485	1273	74	138	0
8253023	2745	2567	0	48	130
8253031	1303	821	200	23	259
8253032	1233	642	0	20	528
8253033	783	783	0	0	0
8253034	548	533	0	0	15
8253041	1452	1191	207	19	0
8253042	2301	2139	0	0	45
8254001	1514	1499	0	0	0
8254002	2675	2651	0	0	24
8254003	1549	1247	155	0	126
8255011	870	142	728	0	0
8255012	2615	455	2124	11	4
8255013	2416	319	2012	0	9
8255031	696	28	458	11	188
8255032	756	34	722	0	0
8255033	1050	617	433	0	0
8255034	1907	12	1812	36	0
8255035	2289	484	1319	0	486
8255041	1796	142	1637	0	0
8255042	2023	238	1743	12	7
8255051	1390	269	1117	0	4
8255052	607	129	478	0	0
8255053	1465	30	1421	0	0
8255054	1809	227	1582	0	0
8256001	1660	0	1572	0	88
8256002	1352	223	1110	0	0
8256003	1621	312	1112	53	99
8256004	849	438	342	35	34
8257001	810	408	100	47	250
8257002	2217	558	1502	16	137
8257003	1165	39	1118	0	0
8258011	738	135	540	0	57
8258012	1893	152	1741	0	0
8258013	1401	29	1325	0	0
8258021	1614	267	1347	0	0
8258022	1139	145	773	0	221
8258023	2378	342	1899	0	137
8258031	1184	325	837	0	22
8258032	887	233	489	0	120
8258033	1003	329	519	0	155
8258034	1027	73	954	0	0
8258035	1391	26	1350	0	15
8259001	1034	241	604	0	189
8259002	791	467	202	0	95
8259003	1309	330	901	0	78
8260001	1206	213	787	0	206
8260002	1318	387	870	0	61
8260003	1089	225	576	0	284
8261001	1529	57	1130	0	342
8261002	653	385	244	0	15
8261003	1121	352	426	0	329
8261004	1252	318	735	0	199
8261005	661	180	181	69	137
8261006	1383	486	897	0	0
8262011	547	179	323	0	0
8262012	677	127	550	0	0
8262013	478	122	356	0	0
8262014	1741	123	1602	0	0
8262021	1029	463	509	0	33
8262022	739	320	419	0	0
8262023	2043	437	1562	11	0
8262024	698	141	336	0	221
8262025	1353	256	1058	0	0
8263011	1495	60	1421	0	0
8263012	1401	178	1182	12	3
8263013	1262	96	1138	0	15
8263031	1030	173	854	1	1
8263032	765	19	707	0	0
8263033	853	24	804	0	0
8263034	1291	92	1199	0	0
8263041	960	9	951	0	0
8263042	937	45	892	0	0
8263043	1450	94	1314	0	0
8264011	2069	79	1961	0	29
8264012	2378	130	2114	20	46
8264021	905	133	772	0	0
8264022	685	70	524	9	69
8264023	1524	151	1319	0	9
8264024	1120	144	976	0	0
8264025	868	165	651	0	52
8265001	2295	36	2259	0	0
8265002	920	17	888	0	0
8265003	1663	215	1448	0	0
8265004	1634	13	1596	12	0
8266001	1416	85	1318	0	0
8266002	1071	101	918	0	0
8266003	2113	270	1802	0	0
8266004	740	26	714	0	0
8266005	608	11	597	0	0
8267001	1910	86	1824	0	0
8267002	1564	79	1485	0	0
8267003	698	80	618	0	0
8267004	1107	23	1011	0	0
8268001	981	185	748	0	0
8268002	2485	1309	530	0	605
8268003	795	461	154	0	167
8268004	750	15	682	0	14
8269011	1600	151	1325	0	36
8269021	621	0	616	5	0
8269022	881	1	880	0	0
8270001	1397	19	1377	1	0
8270002	606	9	571	0	0
8270003	1654	0	1640	3	0
8271001	776	10	690	0	76
8271002	890	15	660	150	65
8271003	1040	20	875	0	16
8272001	1473	208	1248	0	0
8272002	826	0	808	3	10
8272003	836	91	705	0	0
8272004	908	601	89	0	209
8273001	586	268	174	144	0
8273002	1473	53	1386	0	28
8273003	1302	58	1129	0	98
8274001	1071	3	844	0	224
8274002	1175	70	1039	0	66
8274003	721	0	531	0	190
8274004	1291	90	1195	0	4
8275001	1379	601	679	0	89
8275002	2456	1099	801	0	409
8275003	1827	35	1656	0	114
8276001	1026	0	1026	0	0
8276002	1913	0	1784	0	0
8276003	638	0	638	0	0
8277001	1934	356	1506	13	45
8277002	983	208	734	12	0
8278011	707	415	292	0	0
8278012	496	95	380	0	10
8278013	1364	500	825	25	0
8278014	2481	790	1632	8	23
8278021	1427	143	1257	6	6
8278022	1798	322	1366	8	39
8278041	1334	299	964	49	22
8278042	455	113	342	0	0
8278043	1013	132	881	0	0
8278051	915	110	805	0	0
8278052	1445	280	1165	0	0
8278053	654	225	380	0	49
8279011	906	83	823	0	0
8279012	1456	202	1194	55	5
8279021	472	270	175	7	20
8279022	1221	387	690	0	108
8279023	712	430	282	0	0
8279024	985	330	600	30	25
8279025	888	649	228	11	0
8280001	1052	741	157	0	134
8280002	1255	915	116	0	190
8280003	1157	620	528	0	0
8280004	1420	997	125	0	247
8281001	631	587	15	0	0
8281002	1242	937	146	51	36
8281003	1082	876	206	0	0
8281004	1020	883	110	0	15
8281005	799	682	88	0	0
8282011	2738	1366	1335	37	0
8282012	1031	789	204	16	0
8282013	1143	744	232	0	115
8282021	1148	752	355	0	0
8282022	1017	732	198	0	87
8282023	989	461	393	0	135
8282024	1239	514	644	0	35
8283001	2030	1725	241	0	38
8283002	1393	647	516	16	170
8284011	1080	585	438	28	29
8284012	1072	742	284	0	32
8284013	675	526	123	0	14
8284014	996	909	62	0	0
8284021	1469	566	657	41	165
8284022	1613	1040	515	0	8
8284023	938	578	360	0	0
8285031	1040	605	348	0	33
8285032	1396	216	1125	0	34
8285033	725	397	328	0	0
8285034	1175	152	968	0	55
8285041	1882	559	932	29	294
8285042	1843	503	1242	0	73
8285043	1183	295	888	0	0
8285044	1227	454	552	0	0
8285051	962	634	328	0	0
8285052	1104	600	208	0	247
8285053	544	321	171	0	16
8285054	1075	936	139	0	0
8285055	2691	1064	1502	53	23
8285061	2568	787	1781	0	0
8285062	1388	186	740	0	462
8285063	1404	225	1179	0	0
8285064	1370	866	491	0	0
8285065	1115	806	309	0	0
8285066	1191	863	254	14	0
8286011	796	629	88	17	62
8286012	971	801	92	17	10
8286013	827	651	92	0	30
8286014	1482	1210	171	10	61
8286021	1764	1349	371	13	23
8286022	2883	1051	1595	3	104
8287011	720	256	338	0	0
8287012	1211	555	656	0	0
8287013	1195	443	608	0	137
8287014	577	146	418	0	13
8287021	1465	28	1437	0	0
8287022	2120	677	1374	0	15
8287023	1364	351	1013	0	0
8288011	1074	727	301	28	17
8288012	713	433	274	6	0
8288013	1574	771	625	21	36
8288014	743	334	373	0	0
8288015	924	543	100	0	281
8288021	1116	728	278	0	0
8288022	1067	722	203	0	112
8288023	965	771	148	0	15
8289001	2066	665	804	0	477
8289002	928	380	448	0	100
8289003	1005	427	309	0	258
8290001	1027	0	1020	0	0
8290002	740	0	740	0	0
8291001	2248	1347	308	0	540
8291002	1529	755	319	0	455
8292001	1335	800	218	0	57
8292002	1807	1192	351	31	34
8292003	1509	450	671	0	388
8292004	1403	336	588	0	452
8293011	1500	905	392	10	193
8293012	2410	1166	1112	0	35
8293021	868	225	643	0	0
8293022	1382	402	649	0	237
8293023	1354	116	1182	4	35
8294011	1618	37	1561	0	0
8294021	1186	500	601	30	0
8294022	1080	512	493	55	0
8294023	1080	204	793	0	49
8295001	2740	1708	424	0	560
8295002	575	436	114	0	0
8295003	788	547	121	0	120
8296001	1274	1010	84	0	34
8296002	666	346	61	6	36
8296003	912	809	8	55	40
8297001	751	4	747	0	0
8297002	1747	29	1684	0	0
8297003	1742	968	617	0	112
8298001	2159	849	1147	131	0
8298002	896	676	193	27	0
8298003	643	545	98	0	0
8298004	1000	360	555	19	27
8298005	1665	807	660	17	0
8299011	2437	183	2243	11	0
8299012	858	37	821	0	0
8299013	1443	391	1052	0	0
8299014	4225	1809	1800	198	215
8299021	801	192	560	12	26
8299022	2277	155	2095	18	0
8299023	2847	940	1764	6	22
8299024	725	66	615	44	0
8300011	1863	1768	34	40	0
8300031	2424	175	2233	0	0
8300032	1498	43	1379	0	62
8300033	4110	215	3857	0	0
8300041	1369	203	1166	0	0
8300042	1355	186	1136	33	0
8300043	3729	614	2990	62	8
8300051	2079	745	1144	145	0
8300052	1858	355	1412	46	30
8300061	1688	570	1082	0	28
8300062	944	359	554	0	0
8300071	1063	226	776	49	0
8300072	1667	221	1387	0	12
8300073	1511	634	650	34	161
8300081	2142	189	1775	66	0
8300082	851	0	851	0	0
8300083	1769	217	1496	0	56
8301001	2760	486	1834	176	56
8301002	866	295	524	0	0
8302011	1808	183	1625	0	0
